_nwb_path,subject_id,is_technically_valid,is_good_session,ecephys_session_id,recording_day,reward_block,block_order,online_labels_interpretable,interpretation_scope,n_label_trials,n_unavailable_label_comparisons,n_online_outcome_absent,n_online_outcome_conflicts,n_canonical_response_missing,n_label_comparisons,n_label_disagreements,agreement_rate
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,true,false,1197967151,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,140,0,0,0,0,140,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/cef/352/cef35297-7f3a-41ce-949d-59dd2a4c4bc1,615048,true,false,1197967151,EPHYS_3,engaged_2,3,true,reward_available_validation,143,0,0,0,0,143,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,true,true,1197514969,EPHYS_1,engaged_1,1,true,reward_available_validation,59,0,0,0,0,59,1,0.9830508474576272
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,true,true,1197514969,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,139,0,0,0,0,139,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/fe0/9ba/fe09ba54-89e9-4b73-bf95-5127c2ee2ad9,615048,true,true,1197514969,EPHYS_1,engaged_2,3,true,reward_available_validation,121,0,0,0,0,121,4,0.9669421487603306
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,true,true,1194411467,EPHYS_1,engaged_1,1,true,reward_available_validation,72,0,0,0,0,72,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,true,true,1194411467,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,155,0,0,0,0,155,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/ce1/184/ce11847a-19b5-4a16-a4f9-b904cc8aece6,615563,true,true,1194411467,EPHYS_1,engaged_2,3,true,reward_available_validation,92,0,0,0,0,92,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,true,true,1195036753,EPHYS_4,engaged_1,1,true,reward_available_validation,82,0,0,0,0,82,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,true,true,1195036753,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,143,0,0,0,0,143,1,0.993006993006993
https://dandiarchive.s3.amazonaws.com/blobs/ce2/279/ce2279e0-4653-4528-b6a3-5dcf3b13bc5f,615563,true,true,1195036753,EPHYS_4,engaged_2,3,true,reward_available_validation,113,0,0,0,0,113,1,0.9911504424778761
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,true,true,1194850630,EPHYS_3,engaged_1,1,true,reward_available_validation,65,0,0,0,0,65,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,true,true,1194850630,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,159,0,0,0,0,159,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d53/5f5/d535f597-e428-4fbb-aa14-16ef4a07f81b,615563,true,true,1194850630,EPHYS_3,engaged_2,3,true,reward_available_validation,131,0,0,0,0,131,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,true,false,1199249150,EPHYS_3,engaged_1,1,true,reward_available_validation,62,0,0,0,0,62,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,true,false,1199249150,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,153,0,0,0,0,153,1,0.9934640522875817
https://dandiarchive.s3.amazonaws.com/blobs/050/7be/0507bec5-48af-4de6-8094-ccb38f901537,615564,true,false,1199249150,EPHYS_3,engaged_2,3,true,reward_available_validation,131,0,0,0,0,131,2,0.9847328244274809
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,true,true,1198796984,EPHYS_1,engaged_1,1,true,reward_available_validation,55,0,0,0,0,55,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,true,true,1198796984,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,104,0,0,0,0,104,2,0.9807692307692307
https://dandiarchive.s3.amazonaws.com/blobs/3ae/b2f/3aeb2f0d-c1c1-4b50-964b-61caffa07ee9,615564,true,true,1198796984,EPHYS_1,engaged_2,3,true,reward_available_validation,80,0,0,0,0,80,1,0.9875
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,true,true,1198995158,EPHYS_2,engaged_1,1,true,reward_available_validation,61,0,0,0,0,61,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,true,true,1198995158,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,115,0,0,0,0,115,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/635/68b/63568b8b-5957-4045-b90d-d75108909249,615564,true,true,1198995158,EPHYS_2,engaged_2,3,true,reward_available_validation,120,0,0,0,0,120,2,0.9833333333333333
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,true,false,1199448636,EPHYS_4,engaged_1,1,true,reward_available_validation,79,0,0,0,0,79,2,0.9746835443037974
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,true,false,1199448636,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,106,0,0,0,0,106,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/932/2b8/9322b892-db03-4e77-a1cd-e428cff1307b,615564,true,false,1199448636,EPHYS_4,engaged_2,3,true,reward_available_validation,93,0,0,0,0,93,1,0.989247311827957
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,true,false,1208664393,EPHYS_3,engaged_1,1,true,reward_available_validation,36,0,0,0,0,36,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,true,false,1208664393,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,152,0,0,0,0,152,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/404/f88/404f882a-02c3-400f-b4d6-61772802d386,623319,true,false,1208664393,EPHYS_3,engaged_2,3,true,reward_available_validation,87,0,0,0,0,87,3,0.9655172413793104
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,true,true,1208053773,EPHYS_2,engaged_1,1,true,reward_available_validation,46,0,0,0,0,46,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,true,true,1208053773,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,150,0,0,0,0,150,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/957/44e/95744e7f-8578-44a4-99fe-df9cdaf362fe,623319,true,true,1208053773,EPHYS_2,engaged_2,3,true,reward_available_validation,85,0,0,0,0,85,1,0.9882352941176471
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,true,true,1209073822,EPHYS_4,engaged_1,1,true,reward_available_validation,44,0,0,0,0,44,2,0.9545454545454546
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,true,true,1209073822,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,154,0,0,0,0,154,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9ae/cb7/9aecb778-a5a0-4554-8b06-3af01005fea5,623319,true,true,1209073822,EPHYS_4,engaged_2,3,true,reward_available_validation,95,0,0,0,0,95,1,0.9894736842105263
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,true,true,1200659846,EPHYS_3,engaged_1,1,true,reward_available_validation,72,0,0,0,0,72,1,0.9861111111111112
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,true,true,1200659846,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,136,0,0,0,0,136,4,0.9705882352941176
https://dandiarchive.s3.amazonaws.com/blobs/3d6/dc4/3d6dc44c-8001-467b-be23-96ba4b22da97,623322,true,true,1200659846,EPHYS_3,engaged_2,3,true,reward_available_validation,150,0,0,0,0,150,1,0.9933333333333333
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,true,true,1200471383,EPHYS_2,engaged_1,1,true,reward_available_validation,70,0,0,0,0,70,1,0.9857142857142858
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,true,true,1200471383,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,114,0,0,0,0,114,2,0.9824561403508771
https://dandiarchive.s3.amazonaws.com/blobs/5d9/4f7/5d94f7f7-daa2-4d2d-93a5-1bd2bc02e141,623322,true,true,1200471383,EPHYS_2,engaged_2,3,true,reward_available_validation,125,0,0,0,0,125,2,0.984
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,true,false,1200260055,EPHYS_1,engaged_1,1,true,reward_available_validation,79,0,0,0,0,79,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,true,false,1200260055,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,131,0,0,0,0,131,1,0.9923664122137404
https://dandiarchive.s3.amazonaws.com/blobs/8b5/9fb/8b59fb00-5a25-456c-a6b8-abbb37b67e36,623322,true,false,1200260055,EPHYS_1,engaged_2,3,true,reward_available_validation,138,0,0,0,0,138,3,0.9782608695652174
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,true,true,1200878248,EPHYS_4,engaged_1,1,true,reward_available_validation,71,0,0,0,0,71,1,0.9859154929577465
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,true,true,1200878248,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,144,0,0,0,0,144,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d0e/7e5/d0e7e549-f015-47fe-baa5-db8170c52771,623322,true,true,1200878248,EPHYS_4,engaged_2,3,true,reward_available_validation,125,0,0,0,0,125,1,0.992
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,true,true,1202644967,EPHYS_2,engaged_1,1,true,reward_available_validation,48,0,0,0,0,48,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,true,true,1202644967,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,110,0,0,0,0,110,1,0.990909090909091
https://dandiarchive.s3.amazonaws.com/blobs/1bd/46d/1bd46d10-cc18-492e-86d4-27213cbfba1c,623784,true,true,1202644967,EPHYS_2,engaged_2,3,true,reward_available_validation,89,0,0,0,0,89,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,true,false,1203574877,EPHYS_3,engaged_1,1,true,reward_available_validation,52,0,0,0,0,52,1,0.9807692307692307
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,true,false,1203574877,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,120,0,0,0,0,120,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/912/b96/912b96b6-4caa-42bf-9a1c-9cdb604bda77,623784,true,false,1203574877,EPHYS_3,engaged_2,3,true,reward_available_validation,84,0,0,0,0,84,1,0.9880952380952381
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,true,false,1204636084,EPHYS_4,engaged_1,1,true,reward_available_validation,54,0,0,0,0,54,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,true,false,1204636084,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,96,0,0,0,0,96,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9a4/25c/9a425c2d-dc68-407e-8c40-52922bc1fea9,623784,true,false,1204636084,EPHYS_4,engaged_2,3,true,reward_available_validation,96,0,0,0,0,96,1,0.9895833333333334
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,true,false,1202438738,EPHYS_1,engaged_1,1,true,reward_available_validation,52,0,0,0,0,52,1,0.9807692307692307
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,true,false,1202438738,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,70,0,0,0,0,70,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/abc/f33/abcf33cb-a783-47f9-be38-2ffdc58b957c,623784,true,false,1202438738,EPHYS_1,engaged_2,3,true,reward_available_validation,96,0,0,0,0,96,1,0.9895833333333334
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,true,false,1210343162,EPHYS_1,engaged_1,1,true,reward_available_validation,65,0,0,0,0,65,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,true,false,1210343162,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,45,0,0,0,0,45,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/1ac/392/1ac392f0-b27d-4d64-bd96-976288848e9a,623786,true,false,1210343162,EPHYS_1,engaged_2,3,true,reward_available_validation,125,0,0,0,0,125,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,true,false,1211232400,EPHYS_4,engaged_1,1,true,reward_available_validation,67,0,0,0,0,67,1,0.9850746268656716
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,true,false,1211232400,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,152,0,0,0,0,152,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,623786,true,false,1211232400,EPHYS_4,engaged_2,3,true,reward_available_validation,112,0,0,0,0,112,1,0.9910714285714286
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,true,true,1210608527,EPHYS_2,engaged_1,1,true,reward_available_validation,59,0,0,0,0,59,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,true,true,1210608527,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,126,0,0,0,0,126,1,0.9920634920634921
https://dandiarchive.s3.amazonaws.com/blobs/a3f/49c/a3f49c1c-0ca2-4e5b-8867-f27db4227228,623786,true,true,1210608527,EPHYS_2,engaged_2,3,true,reward_available_validation,110,0,0,0,0,110,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,true,true,1210863396,EPHYS_3,engaged_1,1,true,reward_available_validation,51,0,0,0,0,51,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,true,true,1210863396,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,132,0,0,0,0,132,1,0.9924242424242424
https://dandiarchive.s3.amazonaws.com/blobs/cd5/f63/cd5f6323-15e9-4c59-b36c-477c6daead5a,623786,true,true,1210863396,EPHYS_3,engaged_2,3,true,reward_available_validation,108,0,0,0,0,108,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,true,true,1214217748,EPHYS_1,engaged_1,1,true,reward_available_validation,67,0,0,0,0,67,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,true,true,1214217748,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,148,0,0,0,0,148,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4bd/cd2/4bdcd217-633c-4841-a9b1-208c117f5ea3,626279,true,true,1214217748,EPHYS_1,engaged_2,3,true,reward_available_validation,104,0,0,0,0,104,1,0.9903846153846154
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,true,false,1214409109,EPHYS_2,engaged_1,1,true,reward_available_validation,87,0,0,0,0,87,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,true,false,1214409109,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,161,0,0,0,0,161,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/588/a20/588a202a-4fc5-4cc5-96cd-84a5cabd3756,626279,true,false,1214409109,EPHYS_2,engaged_2,3,true,reward_available_validation,154,0,0,0,0,154,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,true,false,1214740195,EPHYS_4,engaged_1,1,true,reward_available_validation,55,0,0,0,0,55,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,true,false,1214740195,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,155,0,0,0,0,155,1,0.9935483870967742
https://dandiarchive.s3.amazonaws.com/blobs/922/bef/922bef73-695d-4dd9-9d17-15fd387f5ee5,626279,true,false,1214740195,EPHYS_4,engaged_2,3,true,reward_available_validation,108,0,0,0,0,108,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,true,false,1214566710,EPHYS_3,engaged_1,1,true,reward_available_validation,67,0,0,0,0,67,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,true,false,1214566710,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,153,0,0,0,0,153,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/97c/539/97c5397d-8abf-4938-ab34-681220e26999,626279,true,false,1214566710,EPHYS_3,engaged_2,3,true,reward_available_validation,142,0,0,0,0,142,1,0.9929577464788732
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,true,false,1218577463,EPHYS_1,engaged_1,1,true,reward_available_validation,41,0,0,0,0,41,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,true,false,1218577463,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,107,0,0,0,0,107,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/17d/ce1/17dce1a6-9218-4477-a99a-980a2903ed1b,632295,true,false,1218577463,EPHYS_1,engaged_2,3,true,reward_available_validation,96,0,0,0,0,96,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,true,false,1219401111,EPHYS_4,engaged_1,1,true,reward_available_validation,48,0,0,0,0,48,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,true,false,1219401111,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,141,0,0,0,0,141,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/708/8bf/7088bfa9-4f4c-467d-acb3-e1ca622632db,632295,true,false,1219401111,EPHYS_4,engaged_2,3,true,reward_available_validation,106,0,0,0,0,106,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,true,true,1218795542,EPHYS_2,engaged_1,1,true,reward_available_validation,45,0,0,0,0,45,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,true,true,1218795542,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,137,0,0,0,0,137,1,0.9927007299270073
https://dandiarchive.s3.amazonaws.com/blobs/8bb/124/8bb12481-57e1-4f9d-95f0-c2ec49f2e338,632295,true,true,1218795542,EPHYS_2,engaged_2,3,true,reward_available_validation,111,0,0,0,0,111,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,true,true,1219127153,EPHYS_3,engaged_1,1,true,reward_available_validation,45,0,0,0,0,45,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,true,true,1219127153,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,150,0,0,0,0,150,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/db1/7c5/db17c503-6c6e-44c4-921f-4b0ddfa6dbdb,632295,true,true,1219127153,EPHYS_3,engaged_2,3,true,reward_available_validation,103,0,0,0,0,103,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,true,false,1225178442,EPHYS_4,engaged_1,1,true,reward_available_validation,37,0,0,0,0,37,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,true,false,1225178442,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,133,0,0,0,0,133,2,0.9849624060150376
https://dandiarchive.s3.amazonaws.com/blobs/208/c19/208c19d2-d4b2-41a9-8568-e9ec9d6291a3,633232,true,false,1225178442,EPHYS_4,engaged_2,3,true,reward_available_validation,74,0,0,0,0,74,2,0.972972972972973
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,true,false,1224635971,EPHYS_2,engaged_1,1,true,reward_available_validation,65,0,0,0,0,65,1,0.9846153846153847
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,true,false,1224635971,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,161,0,0,0,0,161,1,0.9937888198757764
https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,633232,true,false,1224635971,EPHYS_2,engaged_2,3,true,reward_available_validation,163,0,0,0,0,163,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,true,false,1224385827,EPHYS_1,engaged_1,1,true,reward_available_validation,19,0,0,0,0,19,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,true,false,1224385827,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,107,0,0,0,0,107,1,0.9906542056074766
https://dandiarchive.s3.amazonaws.com/blobs/758/757/7587577c-c208-438d-9246-8e12c720a91b,633232,true,false,1224385827,EPHYS_1,engaged_2,3,true,reward_available_validation,87,0,0,0,0,87,1,0.9885057471264368
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,true,false,1224928532,EPHYS_3,engaged_1,1,true,reward_available_validation,50,0,0,0,0,50,1,0.98
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,true,false,1224928532,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,115,0,0,0,0,115,4,0.9652173913043478
https://dandiarchive.s3.amazonaws.com/blobs/e64/266/e642660d-05ba-4a34-a104-de354fd9c83a,633232,true,false,1224928532,EPHYS_3,engaged_2,3,true,reward_available_validation,107,0,0,0,0,107,1,0.9906542056074766
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,true,false,1226780656,EPHYS_4,engaged_1,1,true,reward_available_validation,75,0,0,0,0,75,3,0.96
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,true,false,1226780656,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,150,0,0,0,0,150,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/2d2/988/2d298808-6dde-4ebb-bedd-fa2de1e683d2,636740,true,false,1226780656,EPHYS_4,engaged_2,3,true,reward_available_validation,117,0,0,0,0,117,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,true,true,1226528572,EPHYS_3,engaged_1,1,true,reward_available_validation,77,0,0,0,0,77,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,true,true,1226528572,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,149,0,0,0,0,149,2,0.9865771812080537
https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,636740,true,true,1226528572,EPHYS_3,engaged_2,3,true,reward_available_validation,138,0,0,0,0,138,1,0.9927536231884058
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,true,false,1226010097,EPHYS_1,engaged_1,1,true,reward_available_validation,91,0,0,0,0,91,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,true,false,1226010097,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,166,0,0,0,0,166,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/f0c/39c/f0c39cce-3f08-4bbe-8fac-b1942b204ff6,636740,true,false,1226010097,EPHYS_1,engaged_2,3,true,reward_available_validation,161,0,0,0,0,161,0,1.0
